id,en_question,score,true_answer,pred_answer,cos score
Ta-pe-30,What is/was the most popular sports-related TV program in China?,2,"['total soccer', 'cctv-5', 'national basketball association', 'football match', 'nba', 'football game', 'we never stop']","The most popular sports-related TV program in China is ""Super Sports World Cup Night"" (超级体育世界杯之夜), which covers major international football (soccer) events, particularly the FIFA World Cup.",0.235682651
Ta-pe-32,What day of the year is usually dedicated to fireworks in China?,5,"[""lunar nee year's eve"", 'new year', ""chinese new year's eve"", 'the first day of the spring festival', ""spring festival's eve"", 'the first day of the lunar new year', 'the first day of the chinese new year']",Answer: Chinese New Year's Eve,0.713402212
Ta-pe-37,What is the common symbol of New Year's Eve that is usually found in China?,4,"['spring festival couplets', 'new year scrolls', 'paper-cut for window decoration', 'spring festival travel rush', 'firecrackers', 'chinese couplets']",Fireworks,0.608260572
Ta-pe-42,What food do people from China usually eat on New Year's Eve?,5,"['fish', 'dumplings', 'sweet fermented rice balls', 'pen cai', 'poon choi', 'eight treasures rice']",Dumplings.,0.690566301
Ta-pe-45,What is usually eaten during the celebration of the longest night of the year in China?,5,"['sweet rice balls', 'fish', 'dumplings', 'glutinous rice balls', 'mutton', 'lamb', 'tangyuan', 'ribs', 'spareribs']",Dumplings,0.686978996
Th-en-01,What is the most popular summer sport in China?,5,"['walk', 'basketball', 'ping pong', 'soccer', 'football', 'table tennis', 'swimming']",The most popular summer sport in China is table tennis (also known as ping-pong).,0.473492622
Th-en-03,What is the most popular professional sports league in China?,5,"['chinese basketball association', 'chinese football super league', 'china table tennis super league', 'cba', 'chinese super league']",Chinese Super League,0.802113354
Th-en-05,What is the most popular women's sports team in China?,5,"[""china women's diving dream team"", ""china women's national football team"", ""china women's volleyball team"", ""women's volleyball team""]",The most popular women's sports team in China is the Chinese Women's National Volleyball Team.,0.718288541
Th-en-09,What is the most popular tournament in China?,4,"['basketball', 'diving', 'ping pong', 'soccer', 'football', 'table tennis', 'volleyball', 'gymnastics']","The most popular tournament in China is the Chinese Super League (CSL), which is the top professional football league in the country.",0.215335682
Th-en-11,Who is the most popular sportperson in China?,5,"['liu xiang', 'xiang liu', 'yiming su', 'sun yingsha', 'yao ming', 'ming yao', 'ma long', 'su yiming', 'long ma', 'yingsha sun']","The most popular sportsperson in China is often considered to be Yao Ming. Yao Ming is a former professional basketball player who played for the Houston Rockets in the NBA and is widely regarded as one of the best Chinese basketball players of all time. His success both on and off the court, combined with his global popularity, has made him a household name in China.",0.471007556
Th-en-12,In which sport has China been most successful in international competitions?,5,"['diving', 'weightlifting', 'skiing', 'ping pong', 'table tennis', 'badminton']",Table Tennis,0.676904559
Th-en-15,What is the most popular winter sport in China?,5,"['skating', 'skiing']","The most popular winter sport in China is skiing, particularly snowboarding and alpine skiing, with Beijing Ski Resort and other ski resorts witnessing increased popularity in recent years.",0.318973869
Th-en-19,What is a city or region in China known for manufacturing industry?,5,"['jiangsu-zhejiang', 'dongguan', 'shenzhen', 'suzhou', 'hangzhou', 'yiwu', 'shanghai', 'wuhan']",Shenzhen,0.712300777
Th-en-21,What is regarded as the most important perk typically offered to employees in China?,3,"['salary', 'five insurances and one fund', 'housing allowance', 'annual leave', 'marriage and maternity leave', 'weekends off']",Employee housing.,0.534269869
Th-en-22,What was the most catastrophic economic period for China?,3,"['three years of economic difficulties', 'three years of difficulty', '2007', '2008', '1953 famine']","The most catastrophic economic period for China can be considered the Great Leap Forward (1958-1960), which led to severe food shortages, famine, and significant economic disruption. This period was marked by forced industrialization and collectivization efforts that resulted in massive inefficiencies and human suffering.",0.370444685
Th-en-24,What region in China is a major hub for tech workers and start ups?,5,"['suzhou', 'beijing', 'shanghai', 'shenzhen']",Shenzhen,0.712300956
Th-en-27,What is the most important industry in China?,5,"['agriculture', 'tertiary industry', 'service', 'manufacturing', 'infrastructure', 'production']",The most important industry in China is manufacturing.,0.45588243
Th-en-35,"Which one of the daily meals is commonly shared with family members in China? (e.g., breakfast, lunch, dinner)",5,"['dinner', 'breakfast']",Dinner,0.689749658
Th-en-36,What is a popular family activity with a child to do on weekends in China?,3,"['outdoor activities', 'stroll in the park', 'shopping', 'gathering meal', 'go to the park', 'shopping mall stroll']",Visiting a theme park.,0.528581023
Th-en-37,"At what age do children typically become independent from their parents in China? (Provide Arabic numerals (e.g., 12) only.)",3,"['25', '22', '23', '30', '21', '18']","In China, the age at which children typically become independent from their parents varies, but legally, they are considered adults at the age of 18. However, this does not necessarily mean complete independence in all aspects of life.",0.279951245
Th-en-38,What is the most important family holiday in China?,5,"['new year', 'mid-autumn festival', 'lunar new year', 'chinese new year', 'spring festival']","The most important family holiday in China is Chinese New Year, also known as Spring Festival.",0.528797328
Th-en-39,What is a popular family game in China?,5,"['pool', 'ltk', 'uno', 'poker', 'dou dizhu', 'ping pong', 'billiards', 'mahjong', 'play mahjong', 'table tennis', 'hide and seek', 'legends of the three kingdoms']",Mahjong.,0.723730743
Th-en-41,"What is the average age for couples to have their first child in China? (Provide Arabic numerals (e.g., 20) only.)",5,"['25', '28', '26', '24']",28,0.726297915
Th-en-43,"How many cars are owned by a typical family in China? (Provide Arabic numerals (e.g., 12) only.)",3,"['1', '3', '2']","As of 2021, it is estimated that a typical family in China owns around 1-2 cars. However, this number can vary significantly depending on factors such as location, income, and urbanization. Providing a single number would oversimplify the situation, but if I must choose, I will give an average between these two estimates.

Answer: 1.5",0.203426555
Th-en-44,What is China's most popular food for family meals on weekends?,5,"['fish', 'dumplings', 'mochi', 'hot pot', 'barbecue']","The most popular food for family meals on weekends in China varies greatly depending on regional preferences, but one commonly enjoyed dish is Kung Pao Chicken (宫保鸡丁), which combines spicy Sichuan-style stir-fry with diced chicken, peanuts, and vegetables. It is a flavorful and versatile dish that often appears on family dinner tables. However, it is important to note that there are countless other dishes that could also be popular, such as hot pot (火锅), dumplings (饺子), or roasted meats (烧烤).",0.337597638
Th-en-45,What is the most popular weekday evening family activity in China?,5,"['watch tv', 'watch tv series', 'walk', 'eating out', 'stroll', 'watch movie']",Watching television.,0.76491791
Th-en-48,What is the highest grade given to top-achieving high school students on assignments and exams in China?,1,"['100', '750', '120', '150']","The highest grade given to top-achieving high school students on assignments and exams in China is ""A+"".",0.071300954
Th-en-49,What is considered the most important exam for high school students in China?,5,"['national higher education entrance examination', 'national college entrance examination']",The Gaokao,0.184651434
Th-en-51,Which subject is considered the most important for students in China?,3,"['chinese literature', 'mathematics', 'math', 'philosophy', 'english']",Mandarin Chinese,0.432254493
Th-en-53,What is the most popular extracurricular social event at schools in China?,1,"['association', 'honor of kings', 'go to the internet cafe', 'society', 'club', 'academic competition', 'karaoke', 'play games']",The most popular extracurricular social event at schools in China is the annual school sports meet or sports day.,0.263992369
Th-en-58,What is the most advanced math subject learned before university in China?,2,"['algebra', 'calculus', 'high school mathematics', 'analytic geometry', 'linear algebra', 'geometry']",Trigonometry,0.399243712
Tmp-ar-01,Where do university students in China usually go to study for their final exams?,1,"['library', 'study room']",University students in China usually go to their respective classrooms or exam halls on their university campus to take their final exams.,0.283620864
Tmp-ar-02,What is a common public transport that people use to go to university in China?,5,"['airplane', 'metro', 'subway', 'car', 'didi express', 'train']",Subway (also known as metro or underground),0.555994391
Tmp-ar-04,What do elementary students in China usually do after school?,3,"['have dinner', 'go to the amusement park', 'do homework', 'watch cctv-1', 'play marbles game', 'eat']","Elementary students in China usually attend after-school activities or study sessions, followed by going home and doing homework.",0.260893524
,,,,,
,,,,,0.435366897
