id,en_question,score,true_answer,pred_answer,reason
New-su-83,What food is usually served at weddings in China?,4,"['braised pork balls in gravy', ""lion's head meatball"", 'wedding candy', 'red dates', 'four joy meatballs', 'peanut', 'sixi balls', 'stewed pork ball in brown sauce', 'meat', 'various types of meat', 'vegetables', 'dates', 'fish', 'beverage']",fish and dumplings,"The predicted answer 'fish and dumplings' includes 'fish', which is a direct match with one of the true answers. 'Dumplings' are not explicitly listed but are a common food item in Chinese cuisine, often served at celebrations, making the answer very similar overall."
New-su-86,What is the most famous government building in China?,5,['great hall of the people'],The Great Hall of the People,The predicted answer 'The Great Hall of the People' matches the true answer 'great hall of the people' under case-insensitive comparison.
New-su-88,What is the most popular music genre among the younger population in China?,5,"['chinese style', 'rhythm blues', 'pop', 'chinoiserie', 'hip hop rap', 'edm', 'rap', 'pop music', 'national style', 'hip hop', 'electronic dance music']",Pop music,The predicted answer 'Pop music' matches one of the true answers 'pop music' under case-insensitive comparison.
Ni-en-02,"What time do middle school students in China typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)",3,"['16:30', '19:00', '18:00']",17:00,"The predicted answer '17:00' is somewhat related to the true answers as it falls within the range of typical school finishing times, but it does not match any of the true answers directly."
Ni-en-03,"At what age do people in China typically go to university? (Provide Arabic numerals (e.g., 12) only.)",5,['18'],18,The predicted answer '18' matches the true answer '18' under case-insensitive comparison.
Ni-en-06,"From what age do people need to attend compulsory education in China? (Provide Arabic numerals (e.g., 12) only.)",5,"['6', '7']",6,The predicted answer '6' matches one of the true answers '6' under case-insensitive comparison.
Ni-en-09,How many days a week do children attend school in China? (Provide Arabic numerals (0~7) only.),5,"['6', '5']",5,The predicted answer '5' matches one of the true answers exactly.
Ni-en-11,"In China, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)",1,"['4', '3']",2,The predicted answer '2' does not match any of the true answers '4' or '3' under any normalization or lemmatization rules. The predicted duration is incorrect compared to the typical durations provided in the true answers.
Ni-en-12,What is the top university in China? (Provide the official name.),5,"['peking university', 'tsinghua university']",Peking University,The predicted answer 'Peking University' matches one of the true answers 'peking university' under case-insensitive comparison.
Ni-en-13,"At what age do most people in China graduate from university? (Provide Arabic numerals (e.g., 12) only.)",5,"['20', '22']",22,The predicted answer '22' matches one of the true answers exactly.
Ni-en-15,"At what age do children in China generally start middle school? (Provide Arabic numerals (e.g., 12) only.)",5,"['14', '13', '12']",12,The predicted answer '12' matches one of the true answers exactly.
Ni-en-17,"How many hours a week does a full-time worker in China typically work? (Provide Arabic numerals (e.g., 12) only.)",5,"['40', '45', '35', '50']",40,The predicted answer '40' matches one of the true answers exactly.
Ni-en-19,How many days a week does a full-time worker work in China? (Provide Arabic numerals (0~7) only.),5,"['6', '5']",5,The predicted answer '5' matches one of the true answers after case-insensitive comparison.
Ni-en-20,"At what age do most people start working in China? (Provide Arabic numerals (e.g., 12) only.)",5,"['23', '22', '24']",22,The predicted answer '22' matches one of the true answers exactly.
Ni-en-21,"From what age is an individual allowed to work in China? (Provide Arabic numerals (e.g., 12) only.)",5,"['23', '16', '15', '22', '18']",16,The predicted answer '16' matches one of the true answers exactly.
Ni-en-31,What do people in China traditionally eat on Christmas Day?,1,"['pizza', 'rice', 'chocolate', 'steak', 'apple']",small gifts,The predicted answer 'small gifts' is unrelated to the true answers which are food items traditionally eaten on Christmas Day in China.
Ni-en-37,What is the name of the day of the year where people in China celebrate love and romance?,5,['qixi festival'],Qixi Festival,The predicted answer 'Qixi Festival' matches the true answer 'qixi festival' under case-insensitive comparison.
Ni-en-40,What is the most popular Christmas song in China?,5,"['jingle bells', 'lonely christmas']","""Jingle Bells""",The predicted answer 'Jingle Bells' matches one of the true answers 'jingle bells' under case-insensitive comparison.
Nu-in-04,"How many semesters are there each academic year at high schools in China? (Provide in Arabic numerals (e.g., 7, 8) only.)",5,['2'],2,The predicted answer '2' matches the true answer '2' exactly under case-insensitive comparison.
Nu-in-05,In which month does the new school year typically begin in China? (Provide Arabic numerals (1~12) only.),5,['9'],9,The predicted answer '9' matches the true answer '9' under case-insensitive comparison.
Nu-in-06,"When is National Teacher's Day commemorated in China? (Provide in MM/DD format (e.g., 12/31).)",5,['09/10'],09/10,The predicted answer '09/10' matches the true answer '09/10' exactly under case-insensitive comparison.
Nu-in-11,"At what time does elementary school start in China? (Provide in HH:MM format (e.g., 18:00, 09:00).)",5,"['09:00', '08:00']",08:00,The predicted answer '08:00' matches one of the true answers exactly.
Nu-in-20,"When is Children's Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)",5,['06/01'],06/01,The predicted answer '06/01' matches the true answer '06/01' under case-insensitive comparison.
Nu-in-40,Which city is the main destination for job seekers in China?,5,"['beijing', 'guangzhou', 'hong kong', 'shanghai']",Beijing or Shanghai,"The predicted answer 'Beijing or Shanghai' includes both 'Beijing' and 'Shanghai', which are present in the true answers. This matches the true answers after case-insensitive comparison."
Sa-en-1,What is China's most popular fast food chain?,5,"['kfc', 'shaxian delicacies', 'mixue ice cream & tea', 'kentucky fried chicken', ""mcdonald's""]",KFC,The predicted answer 'KFC' matches the true answer 'kfc' under case-insensitive comparison.
Sa-en-13,What is the food that is most divisive (either love or hate) in China?,5,"['coriander', 'zongzi', 'durian', 'radish']",Durian,The predicted answer 'Durian' matches one of the true answers exactly.
Sa-en-16,What is the most popular soccer team among the people from China?,5,"['real madrid', 'shandong luneng', 'guangzhou football club', 'manchester united', 'china national football team', 'barcelona', 'guangzhou fc', 'arsenal']",Manchester United,The predicted answer 'Manchester United' matches one of the true answers exactly.
Sa-en-22,What is the most famous university in China known for its sports team?,5,"['beijing sport university', 'tsinghua university']",Tsinghua University,The predicted answer 'Tsinghua University' matches one of the true answers exactly.
Sa-en-31,What is China's most popular family pet?,5,"['dog', 'cat']",Dog,The predicted answer 'Dog' matches one of the true answers 'dog' under case-insensitive comparison.
Sa-en-32,What is the most popular family TV show in China?,5,"['the voice of china', 'happy camp', 'xinwen lianbo', 'news simulcast', 'running man china', 'variety show']",Running Man,The predicted answer 'Running Man' matches 'running man china' from the true answers after case-insensitive comparison.
Sa-en-37,What is the most popular family boardgame in China?,5,"['mahjong', 'pool', 'poker', 'billiards', 'uno', 'dou dizhu']",Mahjong,The predicted answer 'Mahjong' matches one of the true answers 'mahjong' under case-insensitive comparison.
Sa-en-6,What is the most popular takeaway food in China?,3,"['chow mein', 'rice bowl', 'dumplings', 'fried noodles', 'barbecue', 'skewers', 'malatang', 'rice with toppings']",Fried rice,"The predicted answer 'Fried rice' is somewhat related to the true answers as it falls under the category of rice-based dishes, similar to 'rice bowl' and 'rice with toppings'. However, it does not match any of the true answers directly or through normalization."
Sa-en-7,What are popular snacks in China?,2,"['yogurt ice cream', 'milk tea', 'tangyuan', 'sweet rice balls', 'glutinous rice balls', 'fried dough stick', 'bubble tea', 'chuan chuan xiang', 'pancake', 'tofu pudding', 'xiaolongbao', 'malatang', 'grilled cold noodles']","potato chips, spicy strips, sunflower seeds","The predicted answer includes snacks that are popular globally but not specifically associated with China. There is a weak relation as they are all types of snacks, but none of the predicted items match the true answers or are specific sub-categories of them."
Sa-en-9,What do people from China eat at the beach?,4,"['prawn', 'barbecue', 'shrimp', 'skewers', 'seafood stall', 'seafood roadside diner', 'fish']",grilled seafood,The predicted answer 'grilled seafood' is very similar to the true answers as it encompasses 'seafood' and is a common form of 'barbecue' or 'skewers'.
Ta-pe-10,"At what age do men usually get married in China? (Provide Arabic numerals (e.g., 20) only.)",3,"['25', '28', '30', '24']",27,"The predicted answer '27' is somewhat related to the true answers as it falls within the range of typical ages provided (24-30), but it does not match any of the true answers exactly."
Ta-pe-11,"At what age do women usually get married in China? (Provide Arabic numerals (e.g., 20) only.)",5,"['25', '26']",25,The predicted answer '25' matches one of the true answers exactly.
Ta-pe-13,"In your parents' generation, what was the average number of members in their family in China? (Provide Arabic numerals (e.g., 20) only.)",5,"['6', '5', '10']",5,The predicted answer '5' matches one of the true answers exactly.
Ta-pe-17,"In the Olympic Games, which sport is the most popular in China?",5,"['athletics', 'basketball', 'table tennis', 'pingpong', 'ping pong']",Table Tennis,The predicted answer 'Table Tennis' matches one of the true answers 'table tennis' under case-insensitive comparison.
Ta-pe-21,Where do children usually play soccer in China?,3,"['soccer field', 'sports field', 'football field']",On school playgrounds or public parks.,"The predicted answer 'school playgrounds or public parks' is somewhat related to the true answers 'soccer field', 'sports field', 'football field' as they all refer to places where soccer can be played, but they are not direct matches or sub-categories."
Ta-pe-22,Which daily exercise is popular among women in China?,2,"['yoga', 'walk', 'square dance', 'tik tok aerobics']",Tai Chi,"Tai Chi is a form of exercise practiced in China, but it is not directly related to the true answers provided. It is weakly related as both Tai Chi and the true answers are forms of physical activity."
Ta-pe-23,Which daily exercise is popular among men in China?,5,"['basketball', 'go to gym', 'running', 'tai chi', 'pull-ups', 'work out', 'badminton', 'jogging']",Jogging,The predicted answer 'jogging' matches one of the true answers exactly.
Ta-pe-25,"What is the most famous rivalry in a national sports league in China? (e.g., ___ vs ___)",4,"[""liaoning men's basketball vs. guangdong men's basketball"", 'shanghai shenhua vs beijing guoan', 'beijing guoan vs tianjin teda', 'beijing guoan vs shanghai shenhua']",Beijing Guoan vs Shanghai SIPG in the Chinese Super League,"The predicted answer 'Beijing Guoan vs Shanghai SIPG' is very similar to the true answer 'Shanghai Shenhua vs Beijing Guoan'. Both involve Beijing Guoan and a Shanghai team, indicating a strong rivalry in the Chinese Super League."
Ta-pe-29,Which professional sport is the highest paying in China?,5,"['football', 'soccer', 'basketball']",Basketball,The predicted answer 'Basketball' matches one of the true answers 'basketball' under case-insensitive comparison.
Ta-pe-30,What is/was the most popular sports-related TV program in China?,4,"['nba', 'total soccer', 'national basketball association', 'cctv-5', 'football game', 'we never stop', 'football match']",CCTV's NBA Basketball Broadcast,"The predicted answer 'CCTV's NBA Basketball Broadcast' is very similar to the true answers 'nba' and 'national basketball association'. The mention of 'CCTV' aligns with 'cctv-5', indicating a specific broadcast of NBA games, which is a sub-category of the general 'nba' answer."
Ta-pe-32,What day of the year is usually dedicated to fireworks in China?,5,"[""spring festival's eve"", 'new year', 'the first day of the chinese new year', ""lunar nee year's eve"", 'the first day of the spring festival', 'the first day of the lunar new year', ""chinese new year's eve""]",Chinese New Year,"The predicted answer 'Chinese New Year' matches the true answers after normalization and lemmatization, as it refers to the same event as 'the first day of the Chinese New Year' and 'the first day of the lunar new year'."
Ta-pe-37,What is the common symbol of New Year's Eve that is usually found in China?,2,"['spring festival couplets', 'chinese couplets', 'new year scrolls', 'paper-cut for window decoration', 'spring festival travel rush', 'firecrackers']",Red lanterns,"The predicted answer 'Red lanterns' is weakly related to the true answers as both are associated with Chinese New Year celebrations, but it does not match any of the true answers directly or through normalization or lemmatization."
Ta-pe-42,What food do people from China usually eat on New Year's Eve?,5,"['dumplings', 'poon choi', 'pen cai', 'fish', 'sweet fermented rice balls', 'eight treasures rice']",Dumplings,The predicted answer 'Dumplings' matches one of the true answers 'dumplings' under case-insensitive comparison.
Ta-pe-45,What is usually eaten during the celebration of the longest night of the year in China?,5,"['sweet rice balls', 'tangyuan', 'glutinous rice balls', 'dumplings', 'mutton', 'ribs', 'lamb', 'spareribs', 'fish']",Dumplings,The predicted answer 'Dumplings' matches one of the true answers exactly.
Th-en-01,What is the most popular summer sport in China?,5,"['basketball', 'walk', 'table tennis', 'football', 'soccer', 'ping pong', 'swimming']",Swimming,The predicted answer 'swimming' matches one of the true answers exactly.
Th-en-03,What is the most popular professional sports league in China?,5,"['chinese super league', 'china table tennis super league', 'chinese basketball association', 'chinese football super league', 'cba']",Chinese Basketball Association (CBA),The predicted answer 'Chinese Basketball Association (CBA)' matches one of the true answers 'chinese basketball association' and 'cba' under case-insensitive comparison.
Th-en-05,What is the most popular women's sports team in China?,5,"[""china women's national football team"", ""china women's diving dream team"", ""china women's volleyball team"", ""women's volleyball team""]",The Chinese Women's National Volleyball Team,The predicted answer 'The Chinese Women's National Volleyball Team' matches the true answer 'china women's volleyball team' after case normalization.
Th-en-09,What is the most popular tournament in China?,3,"['basketball', 'table tennis', 'football', 'soccer', 'volleyball', 'ping pong', 'diving', 'gymnastics']",The Chinese Super League (football),"The predicted answer 'The Chinese Super League (football)' is somewhat related as 'football' is listed as a true answer. However, the predicted answer specifies a particular league rather than the sport in general."
Th-en-11,Who is the most popular sportperson in China?,5,"['sun yingsha', 'liu xiang', 'su yiming', 'long ma', 'xiang liu', 'ma long', 'yao ming', 'ming yao', 'yiming su', 'yingsha sun']",Yao Ming,The predicted answer 'Yao Ming' matches one of the true answers 'yao ming' under case-insensitive comparison.
Th-en-12,In which sport has China been most successful in international competitions?,5,"['table tennis', 'weightlifting', 'ping pong', 'badminton', 'diving', 'skiing']",Table Tennis,The predicted answer 'Table Tennis' matches the true answer 'table tennis' under case-insensitive comparison.
Th-en-15,What is the most popular winter sport in China?,5,"['skiing', 'skating']",Skiing,The predicted answer 'Skiing' matches one of the true answers 'skiing' under case-insensitive comparison.
Th-en-19,What is a city or region in China known for manufacturing industry?,5,"['suzhou', 'wuhan', 'dongguan', 'shenzhen', 'hangzhou', 'yiwu', 'jiangsu-zhejiang', 'shanghai']",Shenzhen,The predicted answer 'Shenzhen' matches one of the true answers exactly.
Th-en-21,What is regarded as the most important perk typically offered to employees in China?,2,"['weekends off', 'five insurances and one fund', 'housing allowance', 'annual leave', 'salary', 'marriage and maternity leave']",Health insurance,"The predicted answer 'Health insurance' is weakly related to the true answer 'five insurances and one fund', which includes health insurance as a component. However, it does not match any of the true answers directly or through normalization."
Th-en-22,What was the most catastrophic economic period for China?,3,"['three years of economic difficulties', '2007', '1953 famine', '2008', 'three years of difficulty']",The Great Chinese Famine,"The predicted answer 'The Great Chinese Famine' is somewhat related to the true answer 'three years of economic difficulties', as both refer to a period of hardship in China. However, the predicted answer does not directly match any of the true answers."
Th-en-24,What region in China is a major hub for tech workers and start ups?,5,"['shenzhen', 'beijing', 'suzhou', 'shanghai']","Silicon Valley of China, Shenzhen",The predicted answer 'Shenzhen' matches one of the true answers after case-insensitive comparison.
Th-en-27,What is the most important industry in China?,5,"['infrastructure', 'manufacturing', 'production', 'tertiary industry', 'service', 'agriculture']",Manufacturing,The predicted answer 'manufacturing' matches one of the true answers exactly.
Th-en-35,"Which one of the daily meals is commonly shared with family members in China? (e.g., breakfast, lunch, dinner)",5,"['breakfast', 'dinner']",Dinner,The predicted answer 'Dinner' matches one of the true answers 'dinner' under case-insensitive comparison.
Th-en-36,What is a popular family activity with a child to do on weekends in China?,4,"['stroll in the park', 'gathering meal', 'go to the park', 'outdoor activities', 'shopping mall stroll', 'shopping']",Visiting parks or museums,"The predicted answer 'Visiting parks or museums' is very similar to the true answers 'stroll in the park' and 'go to the park'. Both involve visiting parks, which is a common family activity. The mention of museums adds a slight variation, but the core activity of visiting parks aligns well with the true answers."
Th-en-37,"At what age do children typically become independent from their parents in China? (Provide Arabic numerals (e.g., 12) only.)",3,"['23', '30', '21', '25', '22', '18']",28,"The predicted answer '28' is somewhat related to the true answers, as it falls within the general age range provided by the true answers (18 to 30). However, it does not match any of the true answers exactly or after normalization."
Th-en-38,What is the most important family holiday in China?,5,"['new year', 'lunar new year', 'mid-autumn festival', 'chinese new year', 'spring festival']",Chinese New Year,The predicted answer 'Chinese New Year' matches one of the true answers 'chinese new year' under case-insensitive comparison.
Th-en-39,What is a popular family game in China?,5,"['mahjong', 'table tennis', 'play mahjong', 'hide and seek', 'pool', 'legends of the three kingdoms', 'poker', 'ping pong', 'uno', 'billiards', 'dou dizhu', 'ltk']",Mahjong,The predicted answer 'Mahjong' matches the true answer 'mahjong' under case-insensitive comparison.
Th-en-41,"What is the average age for couples to have their first child in China? (Provide Arabic numerals (e.g., 20) only.)",3,"['25', '28', '24', '26']",27,"The predicted answer '27' is somewhat related to the true answers as it falls within the range of the provided true answers (24 to 28), but it does not match any of them exactly."
Th-en-43,"How many cars are owned by a typical family in China? (Provide Arabic numerals (e.g., 12) only.)",5,"['1', '3', '2']",1,The predicted answer '1' matches one of the true answers exactly.
Th-en-44,What is China's most popular food for family meals on weekends?,5,"['dumplings', 'barbecue', 'hot pot', 'mochi', 'fish']",Dumplings,The predicted answer 'Dumplings' matches one of the true answers 'dumplings' under case-insensitive comparison.
Th-en-45,What is the most popular weekday evening family activity in China?,5,"['walk', 'watch tv series', 'stroll', 'watch tv', 'watch movie', 'eating out']",Watching TV,The predicted answer 'Watching TV' matches the true answer 'watch tv' after case-insensitive comparison.
Th-en-48,What is the highest grade given to top-achieving high school students on assignments and exams in China?,5,"['750', '150', '100', '120']",100,The predicted answer '100' matches one of the true answers exactly.
Th-en-49,What is considered the most important exam for high school students in China?,5,"['national higher education entrance examination', 'national college entrance examination']",The Gaokao exam,"The predicted answer 'The Gaokao exam' is a common name for the 'national higher education entrance examination' and 'national college entrance examination' in China, thus they are essentially the same."
Th-en-51,Which subject is considered the most important for students in China?,5,"['mathematics', 'math', 'chinese literature', 'english', 'philosophy']",Mathematics,The predicted answer 'Mathematics' matches one of the true answers 'mathematics' under case-insensitive comparison.
Th-en-53,What is the most popular extracurricular social event at schools in China?,1,"['association', 'go to the internet cafe', 'academic competition', 'karaoke', 'play games', 'society', 'honor of kings', 'club']",Sports meet,"The predicted answer 'Sports meet' is unrelated to the true answers, which include activities like 'association', 'karaoke', and 'club'. There is no semantic similarity or overlap between the predicted answer and the true answers."
Th-en-58,What is the most advanced math subject learned before university in China?,5,"['calculus', 'algebra', 'high school mathematics', 'analytic geometry', 'linear algebra', 'geometry']",Calculus,The predicted answer 'Calculus' matches one of the true answers 'calculus' under case-insensitive comparison.
Tmp-ar-01,Where do university students in China usually go to study for their final exams?,5,"['library', 'study room']",Library or study rooms in their dormitories.,The predicted answer 'Library or study rooms in their dormitories' matches the true answers 'library' and 'study room' after normalization and lemmatization.
Tmp-ar-02,What is a common public transport that people use to go to university in China?,5,"['airplane', 'car', 'metro', 'train', 'didi express', 'subway']",Bus or subway,The predicted answer 'subway' matches one of the true answers after case-insensitive comparison.
Tmp-ar-04,What do elementary students in China usually do after school?,3,"['have dinner', 'eat', 'do homework', 'watch cctv-1', 'play marbles game', 'go to the amusement park']","They usually do homework, attend tutoring classes or extracurricular activities.","The predicted answer 'do homework' matches one of the true answers exactly. However, the other activities mentioned in the predicted answer, such as 'attend tutoring classes or extracurricular activities', are somewhat related to the true answers but do not match them directly. Therefore, the overall similarity is somewhat related."
